Date,S22,S21,S20,S19,S18,S17,S16,S15
2022-08-22,0.221,0.287,0.154,0.145,0.120,0.130,0.177,0.074
2022-08-23,0.220,0.286,0.157,0.134,0.115,0.124,0.177,0.072
2022-08-24,0.224,0.292,0.164,0.128,0.122,0.124,0.177,0.073
2022-08-25,0.225,0.289,0.165,0.125,0.126,0.124,0.174,0.071
2022-08-26,0.228,0.289,0.167,0.127,0.127,0.124,0.171,0.071
2022-08-27,0.235,0.287,0.170,0.130,0.131,0.124,0.168,0.069
2022-08-28,0.250,0.295,0.178,0.143,0.143,0.124,0.167,0.073
2022-08-29,0.300,0.326,0.249,0.247,0.210,0.173,0.194,0.115
2022-08-30,0.285,0.323,0.269,0.274,0.238,0.173,0.196,0.113
2022-08-31,0.274,0.321,0.270,0.272,0.240,0.167,0.196,0.117
2022-09-01,0.269,0.317,0.262,0.262,0.236,0.167,0.205,0.136
2022-09-02,0.264,0.314,0.248,0.247,0.225,0.173,0.211,0.140
2022-09-03,0.260,0.309,0.238,0.233,0.214,0.173,0.213,0.141
2022-09-04,0.254,0.305,0.226,0.218,0.201,0.173,0.212,0.140
2022-09-05,0.254,0.305,0.220,0.207,0.187,0.173,0.214,0.137
2022-09-06,0.254,0.302,0.216,0.195,0.184,0.173,0.218,0.146
2022-09-07,0.257,0.302,0.212,0.192,0.182,0.173,0.219,0.152
2022-09-08,0.266,0.306,0.239,0.223,0.212,0.197,0.233,0.154
2022-09-09,0.288,0.313,0.269,0.260,0.233,0.203,0.276,0.229
2022-09-10,0.293,0.316,0.295,0.299,0.265,0.209,0.287,0.210
2022-09-11,0.287,0.315,0.298,0.306,0.277,0.216,0.290,0.210
2022-09-12,0.280,0.312,0.285,0.291,0.266,0.222,0.292,0.212
2022-09-13,0.279,0.312,0.274,0.274,0.257,0.228,0.308,0.244
2022-09-14,0.298,0.317,0.271,0.270,0.258,0.240,0.313,0.245
2022-09-15,0.302,0.331,0.288,0.285,0.276,0.264,0.318,0.244
2022-09-16,0.296,0.330,0.288,0.295,0.280,0.264,0.324,0.242
2022-09-17,0.292,0.333,0.282,0.286,0.288,0.295,0.352,0.262
2022-09-18,0.293,0.328,0.266,0.270,0.274,0.298,0.365,0.274
2022-09-19,0.309,0.335,0.275,0.266,0.268,0.301,0.370,0.271
2022-09-20,0.308,0.344,0.279,0.266,0.269,0.301,0.370,0.273
2022-09-21,0.309,0.341,0.276,0.275,0.288,0.325,0.383,0.296
2022-09-22,0.314,0.341,0.276,0.266,0.278,0.324,0.387,0.294
2022-09-23,0.317,0.341,0.280,0.269,0.281,0.319,0.385,0.281
2022-09-24,0.317,0.341,0.283,0.277,0.285,0.313,0.380,0.281
2022-09-25,0.322,0.338,0.289,0.286,0.290,0.313,0.381,0.293
2022-09-26,0.330,0.341,0.312,0.321,0.314,0.319,0.385,0.302
2022-09-27,0.413,0.407,0.415,0.447,0.451,0.467,0.534,0.455
2022-09-28,0.416,0.424,0.565,0.589,0.558,0.459,0.536,0.449
2022-09-29,0.469,0.428,0.638,0.680,0.597,0.554,0.654,0.509
2022-09-30,0.374,0.413,0.527,0.560,0.523,0.516,0.646,0.547
2022-10-01,0.355,0.397,0.467,0.490,0.472,0.483,0.615,0.507
2022-10-02,0.376,0.392,0.433,0.449,0.444,0.461,0.590,0.474
2022-10-03,0.356,0.380,0.415,0.427,0.422,0.434,0.560,0.446
2022-10-04,0.329,0.363,0.397,0.411,0.409,0.420,0.539,0.423
2022-10-05,0.321,0.354,0.373,0.389,0.396,0.420,0.521,0.406
2022-10-06,0.343,0.354,0.357,0.370,0.387,0.420,0.506,0.392
2022-10-07,0.348,0.360,0.345,0.354,0.377,0.415,0.490,0.378
2022-10-08,0.345,0.360,0.331,0.337,0.362,0.406,0.475,0.364
2022-10-09,0.355,0.375,0.341,0.347,0.359,0.405,0.478,0.368
2022-10-10,0.363,0.379,0.348,0.345,0.358,0.401,0.472,0.357
2022-10-11,0.356,0.378,0.342,0.344,0.356,0.389,0.461,0.340
2022-10-12,0.349,0.374,0.334,0.337,0.349,0.380,0.447,0.335
2022-10-13,0.351,0.374,0.339,0.334,0.344,0.377,0.442,0.338
2022-10-14,0.374,0.387,0.376,0.373,0.382,0.411,0.491,0.382
2022-10-15,0.368,0.386,0.372,0.374,0.377,0.406,0.484,0.367
2022-10-16,0.365,0.386,0.369,0.373,0.391,0.411,0.479,0.361
2022-10-17,0.362,0.385,0.359,0.363,0.378,0.411,0.480,0.359
2022-10-18,0.365,0.381,0.358,0.354,0.371,0.405,0.473,0.352
2022-10-19,0.356,0.381,0.351,0.349,0.364,0.398,0.474,0.354
2022-10-20,0.343,0.376,0.335,0.329,0.343,0.386,0.460,0.339
2022-10-21,0.341,0.372,0.319,0.310,0.325,0.379,0.449,0.328
2022-10-22,0.341,0.369,0.304,0.293,0.310,0.368,0.440,0.319
2022-10-23,0.343,0.369,0.299,0.285,0.304,0.362,0.431,0.310
2022-10-24,0.340,0.362,0.300,0.282,0.304,0.356,0.421,0.301
2022-10-25,0.337,0.362,0.301,0.284,0.307,0.350,0.413,0.295
2022-10-26,0.335,0.358,0.302,0.289,0.304,0.340,0.405,0.291
2022-10-27,0.335,0.356,0.305,0.296,0.307,0.337,0.402,0.289
2022-10-28,0.325,0.349,0.301,0.297,0.308,0.331,0.398,0.290
2022-10-29,0.317,0.347,0.289,0.284,0.294,0.325,0.390,0.287
2022-10-30,0.313,0.351,0.280,0.272,0.281,0.321,0.386,0.280
2022-10-31,0.316,0.353,0.281,0.268,0.275,0.319,0.382,0.274
2022-11-01,0.320,0.356,0.279,0.259,0.275,0.313,0.381,0.269
2022-11-02,0.318,0.352,0.274,0.255,0.270,0.307,0.376,0.261
2022-11-03,0.314,0.349,0.267,0.250,0.263,0.301,0.365,0.255
2022-11-04,0.316,0.347,0.260,0.241,0.257,0.295,0.358,0.247
2022-11-05,0.317,0.344,0.256,0.236,0.253,0.292,0.354,0.242
2022-11-06,0.319,0.341,0.264,0.242,0.263,0.289,0.354,0.244
2022-11-07,0.318,0.342,0.259,0.247,0.263,0.289,0.350,0.240
2022-11-08,0.316,0.341,0.252,0.236,0.245,0.283,0.343,0.235
2022-11-09,0.322,0.341,0.246,0.224,0.231,0.276,0.338,0.233
2022-11-10,0.355,0.340,0.268,0.225,0.245,0.270,0.340,0.230
2022-11-11,0.406,0.336,0.308,0.288,0.315,0.270,0.342,0.233
2022-11-12,0.374,0.344,0.360,0.376,0.359,0.287,0.346,0.244
2022-11-13,0.331,0.346,0.344,0.359,0.349,0.307,0.353,0.254
2022-11-14,0.314,0.345,0.322,0.330,0.332,0.317,0.363,0.262
2022-11-15,0.300,0.346,0.301,0.303,0.310,0.307,0.365,0.262
2022-11-16,0.289,0.336,0.281,0.280,0.288,0.301,0.366,0.257
2022-11-17,0.284,0.334,0.265,0.257,0.271,0.295,0.364,0.250
2022-11-18,0.283,0.330,0.241,0.232,0.253,0.289,0.360,0.243
2022-11-19,0.289,0.328,0.226,0.218,0.239,0.283,0.355,0.236
2022-11-20,0.320,0.341,0.231,0.216,0.248,0.283,0.356,0.230
2022-11-21,0.397,0.381,0.281,0.245,0.268,0.299,0.369,0.254
